hexsha,patch,summary,author
fbac6a7d35d1,https://github.com/qemu/qemu/commit/fbac6a7d35d1,ds1338: Add missing break statement,Stefan Weil
d86b8853e1f0,https://github.com/qemu/qemu/commit/d86b8853e1f0,usb-redir: Limit return values returned by iso packets,Hans de Goede
673641504780,https://github.com/qemu/qemu/commit/673641504780,exec: add missing breaks to the watch_mem_write,Max Filippov
2c9732dbc0df,https://github.com/qemu/qemu/commit/2c9732dbc0df,PPC: e500mc: add missing IVORs to bitmap,Alexander Graf
aba2107a2649,https://github.com/qemu/qemu/commit/aba2107a2649,qmp: Add missing gcc format attribute and fix format string,Stefan Weil
f7253270fc66,https://github.com/qemu/qemu/commit/f7253270fc66,bt-host: add missing break statement,Stefan Hajnoczi
c5c7d3f0a79a,https://github.com/qemu/qemu/commit/c5c7d3f0a79a,virtfs-proxy-helper: Add missing printf format attribute,Stefan Weil
8d98734651a8,https://github.com/qemu/qemu/commit/8d98734651a8,vvfat: avoid leaking file descriptor in commit_one_file(),Stefan Hajnoczi
a46667ea2921,https://github.com/qemu/qemu/commit/a46667ea2921,net/socket.c: Fix fd leak in net_socket_listen_init() error paths,Peter Maydell
bb16172c52ac,https://github.com/qemu/qemu/commit/bb16172c52ac,gdbstub: Fix fd leak in gdbserver_open() error path,Peter Maydell
db3a5ed7e442,https://github.com/qemu/qemu/commit/db3a5ed7e442,usb: fix usb_qdev_init() error handling again,Stefan Hajnoczi
91a9ecefb6d7,https://github.com/qemu/qemu/commit/91a9ecefb6d7,win32: fix memory leak,Zhi Hui Li
c7ee8f683d93,https://github.com/qemu/qemu/commit/c7ee8f683d93,net/socket.c : fix memory leak,Zhi Hui Li
5bb1cbac4fdb,https://github.com/qemu/qemu/commit/5bb1cbac4fdb,vpc: Add missing error handling in alloc_block,Kevin Wolf
6ac5f3881fd9,https://github.com/qemu/qemu/commit/6ac5f3881fd9,vdi: Fix memory leak,Kevin Wolf
c3fecea50dc0,https://github.com/qemu/qemu/commit/c3fecea50dc0,sheepdog: Avoid deadlock in error path,Dong Xu Wang
9643c25f8d67,https://github.com/qemu/qemu/commit/9643c25f8d67,gdbstub: Fix memory leak,Stefan Weil
1bbd1592c89a,https://github.com/qemu/qemu/commit/1bbd1592c89a,os-posix: Plug fd leak in qemu_create_pidfile(),Markus Armbruster
095ed5be7b61,https://github.com/qemu/qemu/commit/095ed5be7b61,posix-aio-compat: Plug memory leak on paio_init() error path,Markus Armbruster
9d9474726274,https://github.com/qemu/qemu/commit/9d9474726274,qemu-sockets: Plug fd leak on unix_connect_opts() error path,Markus Armbruster
f2d3476eba17,https://github.com/qemu/qemu/commit/f2d3476eba17,ui: Plug memory leaks on parse_keyboard_layout() error path,Markus Armbruster
a4e26048526d,https://github.com/qemu/qemu/commit/a4e26048526d,qemu-char: Plug memory leak on qemu_chr_open_pty() error path,Markus Armbruster
0e3b800e71cb,https://github.com/qemu/qemu/commit/0e3b800e71cb,hw/lan9118.c: Add missing 'break' to fix buffer overrun,Peter Maydell
99e1dec06f34,https://github.com/qemu/qemu/commit/99e1dec06f34,x86/cpuid: Plug memory leak in cpudef_setfield(),Markus Armbruster
c0465d1a1d4c,https://github.com/qemu/qemu/commit/c0465d1a1d4c,hw/omap_gpmc.c: Add missing 'break's to fix 8 bit NAND writes,Peter Maydell
47e8dd8fe9d8,https://github.com/qemu/qemu/commit/47e8dd8fe9d8,cmd: Fix potential memory leak,Pavel Borzenkov
67403dbba76f,https://github.com/qemu/qemu/commit/67403dbba76f,qemu-io: Fix multiwrite_f error handling,Kevin Wolf
db9eae1c49fe,https://github.com/qemu/qemu/commit/db9eae1c49fe,kvm_init didn't set return value after create vm failed,Xu He Jie
17b1971f631a,https://github.com/qemu/qemu/commit/17b1971f631a,hw/9pfs: Fix error handling in local_mknod,Aneesh Kumar K.V
bff39b6360ee,https://github.com/qemu/qemu/commit/bff39b6360ee,device_tree: Fix potential memory leak,Stefan Weil
e7c5e8931894,https://github.com/qemu/qemu/commit/e7c5e8931894,libcacard/vscclient: fix error paths for socket creation,Alon Levy
588b65a37abf,https://github.com/qemu/qemu/commit/588b65a37abf,vmdk: fix return values of vmdk_parent_open,Paolo Bonzini
b1b1dad31f3a,https://github.com/qemu/qemu/commit/b1b1dad31f3a,fix memory leak in aio_write_f,Alex Jia
